agey,area12y_hokkaido,area12y_aomori,area12y_iwate,area12y_miyagi,area12y_akita,area12y_yamagata,area12y_fukushima,area12y_ibaraki,area12y_tochigi,area12y_gumma,area12y_saitama,area12y_chiba,area12y_tokyo,area12y_kanagawa,area12y_niigata,area12y_toyama,area12y_ishikawa,area12y_fukui,area12y_yamanashi,area12y_nagano,area12y_gifu,area12y_shizuoka,area12y_aichi,area12y_mie,area12y_shiga,area12y_kyoto,area12y_osaka,area12y_hyogo,area12y_nara,area12y_wakayama,area12y_tottori,area12y_shimane,area12y_okayama,area12y_hiroshima,area12y_yamaguchi,area12y_tokushima,area12y_kagawa,area12y_ehime,area12y_kouchi,area12y_fukuoka,area12y_saga,area12y_nagasaki,area12y_kumamoto,area12y_ooita,area12y_miyazaki,area12y_kagoshima,area12y_okinawa
15,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,1.2048192771084338,2.4096385542168677,0.0,0.0,3.614457831325301,79.51807228915662,0.0,0.0,0.0,0.0,1.2048192771084338,1.2048192771084338,0.0,2.4096385542168677,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5154639175257731,0.0,1.0309278350515463,0.0,0.0,0.0,0.5154639175257731,2.0618556701030926,3.0927835051546393,2.0618556701030926,1.5463917525773196,2.5773195876288657,4.639175257731959,72.16494845360825,1.0309278350515463,0.0,0.0,0.0,0.0,2.0618556701030926,0.0,1.0309278350515463,1.5463917525773196,0.0,0.0,0.0,0.0,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5555555555555556,0.5555555555555556,0.0,1.6666666666666667,0.0,2.7777777777777777,1.1111111111111112,1.1111111111111112,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.5555555555555556,5.555555555555555,67.22222222222223,2.2222222222222223,0.0,0.0,0.0,2.7777777777777777,1.1111111111111112,0.5555555555555556,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.5970149253731344,0.5970149253731344,0.0,1.4925373134328357,2.6865671641791042,2.0895522388059704,1.4925373134328357,2.6865671641791042,2.0895522388059704,1.791044776119403,5.970149253731343,64.77611940298507,1.791044776119403,0.2985074626865672,0.0,0.2985074626865672,2.3880597014925375,1.1940298507462688,0.0,1.1940298507462688,0.0,0.0,0.0,0.0,0.2985074626865672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985074626865672,0.0,0.0,0.0,0.5970149253731344,0.0,0.0,0.0,0.0
19,0.2222222222222222,0.0,0.2222222222222222,2.0,0.8888888888888888,2.4444444444444446,1.3333333333333335,2.888888888888889,3.111111111111111,2.2222222222222223,0.8888888888888888,2.4444444444444446,12.88888888888889,53.55555555555556,2.888888888888889,0.2222222222222222,0.0,0.0,0.2222222222222222,2.2222222222222223,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0
20,0.19723865877712032,0.0,0.39447731755424065,2.564102564102564,1.7751479289940828,1.7751479289940828,1.7751479289940828,1.3806706114398422,2.1696252465483234,1.7751479289940828,1.9723865877712032,1.5779092702169626,11.439842209072978,53.4516765285996,3.155818540433925,0.19723865877712032,0.19723865877712032,0.0,1.5779092702169626,1.9723865877712032,0.0,1.5779092702169626,0.19723865877712032,0.0,0.19723865877712032,0.0,0.0,0.591715976331361,0.0,0.39447731755424065,0.0,0.39447731755424065,0.0,0.19723865877712032,0.19723865877712032,0.0,0.0,0.0,0.0,0.19723865877712032,0.19723865877712032,0.19723865877712032,0.19723865877712032,0.0,0.0,0.39447731755424065,0.0
21,0.33277870216306155,0.33277870216306155,0.16638935108153077,4.825291181364393,0.8319467554076538,2.329450915141431,3.494176372712146,3.3277870216306153,3.9933444259567388,4.9916805324459235,2.1630615640599005,1.8302828618968388,10.98169717138103,42.26289517470882,4.492512479201332,0.6655574043261231,0.16638935108153077,0.0,1.497504159733777,1.3311148086522462,0.0,1.3311148086522462,0.0,0.0,0.16638935108153077,0.16638935108153077,0.49916805324459235,0.49916805324459235,0.0,0.0,0.0,0.0,0.16638935108153077,0.16638935108153077,0.16638935108153077,0.0,0.16638935108153077,0.0,0.0,0.33277870216306155,0.0,0.16638935108153077,0.16638935108153077,0.33277870216306155,0.0,0.49916805324459235,0.0
22,1.0033444816053512,0.6688963210702341,1.1705685618729096,2.0066889632107023,0.5016722408026756,2.6755852842809364,5.351170568561873,3.511705685618729,3.177257525083612,4.51505016722408,2.1739130434782608,1.839464882943144,10.535117056856187,39.79933110367893,6.688963210702341,0.16722408026755853,0.16722408026755853,0.0,1.3377926421404682,2.508361204013378,0.0,1.839464882943144,0.33444816053511706,0.16722408026755853,0.0,0.0,0.5016722408026756,0.5016722408026756,0.0,0.0,0.0,0.16722408026755853,0.33444816053511706,0.16722408026755853,0.0,0.0,0.0,0.33444816053511706,0.0,0.16722408026755853,0.16722408026755853,0.0,0.16722408026755853,0.16722408026755853,0.0,1.0033444816053512,0.0
23,0.45801526717557256,0.45801526717557256,0.6106870229007634,4.732824427480916,1.6793893129770994,4.732824427480916,4.580152671755725,2.2900763358778624,2.595419847328244,3.6641221374045805,1.5267175572519083,2.1374045801526718,11.297709923664122,35.725190839694655,5.801526717557252,0.7633587786259541,0.15267175572519084,0.15267175572519084,2.1374045801526718,1.984732824427481,0.15267175572519084,1.2213740458015268,0.3053435114503817,0.3053435114503817,0.0,0.0,0.3053435114503817,0.3053435114503817,0.0,0.15267175572519084,0.0,0.0,0.0,0.3053435114503817,0.15267175572519084,0.0,0.15267175572519084,0.0,0.15267175572519084,0.3053435114503817,0.15267175572519084,0.0,0.0,0.3053435114503817,0.15267175572519084,1.3740458015267176,0.0
24,0.4629629629629629,0.15432098765432098,1.0802469135802468,4.012345679012346,2.1604938271604937,3.3950617283950617,6.635802469135803,3.0864197530864197,4.166666666666666,5.401234567901234,1.5432098765432098,2.6234567901234565,15.123456790123457,30.555555555555557,5.555555555555555,0.30864197530864196,0.0,0.15432098765432098,1.3888888888888888,2.1604938271604937,0.30864197530864196,1.5432098765432098,0.30864197530864196,0.15432098765432098,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.30864197530864196,0.30864197530864196,0.30864197530864196,0.30864197530864196,0.0,0.15432098765432098,0.0,0.15432098765432098,0.6172839506172839,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.0,0.7716049382716049,0.0
25,0.60882800608828,0.15220700152207,1.06544901065449,4.71841704718417,1.36986301369863,3.1963470319634704,3.8051750380517504,3.34855403348554,2.5875190258751903,3.8051750380517504,2.28310502283105,1.36986301369863,15.068493150684931,32.724505327245055,6.392694063926941,0.0,0.0,0.15220700152207,2.13089802130898,2.13089802130898,0.0,2.13089802130898,0.30441400304414,0.30441400304414,0.0,0.30441400304414,0.45662100456621,0.30441400304414,0.0,0.0,0.0,0.30441400304414,0.30441400304414,0.0,0.45662100456621,0.15220700152207,0.0,0.0,0.0,0.60882800608828,0.15220700152207,0.0,0.30441400304414,0.30441400304414,0.0,0.45662100456621,0.0
26,0.6230529595015576,0.6230529595015576,0.778816199376947,5.14018691588785,1.8691588785046727,4.8286604361370715,4.984423676012461,3.582554517133956,5.29595015576324,4.205607476635514,2.4922118380062304,1.2461059190031152,12.77258566978193,28.971962616822427,6.074766355140187,0.6230529595015576,0.0,0.1557632398753894,2.4922118380062304,2.336448598130841,0.1557632398753894,2.1806853582554515,0.3115264797507788,0.0,0.3115264797507788,0.1557632398753894,0.0,0.1557632398753894,0.0,0.0,0.3115264797507788,0.0,0.1557632398753894,0.46728971962616817,0.1557632398753894,0.0,0.1557632398753894,0.3115264797507788,0.0,0.778816199376947,0.3115264797507788,0.46728971962616817,0.0,0.1557632398753894,0.0,0.3115264797507788,0.0
27,1.8363939899833055,0.667779632721202,0.667779632721202,3.005008347245409,1.8363939899833055,3.8397328881469113,4.340567612687813,2.8380634390651087,4.507512520868113,2.8380634390651087,1.5025041736227045,1.669449081803005,13.689482470784641,32.053422370617696,6.176961602671119,0.333889816360601,0.0,0.0,1.5025041736227045,2.337228714524207,0.5008347245409015,2.5041736227045077,0.667779632721202,0.1669449081803005,0.0,0.1669449081803005,0.5008347245409015,0.5008347245409015,0.0,0.1669449081803005,0.333889816360601,0.0,0.333889816360601,0.1669449081803005,0.333889816360601,0.0,0.0,0.1669449081803005,0.333889816360601,0.667779632721202,0.1669449081803005,0.5008347245409015,0.1669449081803005,0.1669449081803005,0.0,0.1669449081803005,0.667779632721202
28,0.992063492063492,0.1984126984126984,0.7936507936507936,3.968253968253968,0.992063492063492,3.1746031746031744,6.547619047619048,3.571428571428571,3.7698412698412698,3.571428571428571,3.571428571428571,2.7777777777777777,14.484126984126986,30.555555555555557,4.761904761904762,0.7936507936507936,0.1984126984126984,0.0,1.7857142857142856,1.7857142857142856,0.1984126984126984,1.3888888888888888,0.1984126984126984,0.3968253968253968,0.0,0.0,0.0,0.5952380952380952,0.0,0.1984126984126984,0.1984126984126984,0.3968253968253968,0.0,0.7936507936507936,0.0,0.0,0.0,0.1984126984126984,0.1984126984126984,0.3968253968253968,0.1984126984126984,0.1984126984126984,0.1984126984126984,0.1984126984126984,0.0,0.5952380952380952,0.0
29,0.42283298097251587,0.6342494714587738,0.42283298097251587,3.382663847780127,0.8456659619450317,2.3255813953488373,5.2854122621564485,2.536997885835095,3.8054968287526427,4.0169133192389,2.536997885835095,2.536997885835095,14.16490486257928,35.095137420718814,5.708245243128964,0.0,0.21141649048625794,0.21141649048625794,1.6913319238900635,1.4799154334038054,0.0,1.9027484143763214,0.42283298097251587,0.0,0.0,0.21141649048625794,0.8456659619450317,0.21141649048625794,0.0,0.42283298097251587,0.21141649048625794,0.0,0.42283298097251587,0.0,0.0,0.21141649048625794,0.0,0.21141649048625794,0.21141649048625794,0.6342494714587738,0.42283298097251587,0.0,0.0,0.0,0.0,1.2684989429175475,0.0
30,1.5873015873015872,0.1984126984126984,0.3968253968253968,3.571428571428571,2.1825396825396823,3.571428571428571,6.547619047619048,2.976190476190476,4.9603174603174605,2.7777777777777777,2.579365079365079,3.373015873015873,16.666666666666664,27.380952380952383,5.158730158730158,0.7936507936507936,0.1984126984126984,0.0,0.7936507936507936,2.380952380952381,0.0,3.1746031746031744,0.3968253968253968,0.3968253968253968,0.3968253968253968,0.3968253968253968,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984126984126984,0.0,0.0,0.3968253968253968,0.1984126984126984,0.1984126984126984,0.0,0.1984126984126984,0.1984126984126984,0.3968253968253968,0.1984126984126984,0.992063492063492,0.0
31,2.2494887525562373,1.0224948875255624,1.2269938650306749,2.658486707566462,1.0224948875255624,3.885480572597137,4.08997955010225,3.476482617586912,4.294478527607362,5.930470347648262,2.4539877300613497,2.658486707566462,14.92842535787321,29.038854805725972,6.748466257668712,0.408997955010225,0.408997955010225,0.0,2.2494887525562373,0.81799591002045,0.0,1.8404907975460123,0.6134969325153374,0.6134969325153374,0.0,0.0,0.2044989775051125,0.0,0.0,0.0,0.2044989775051125,0.0,0.0,0.0,0.408997955010225,0.408997955010225,0.408997955010225,0.2044989775051125,0.0,0.2044989775051125,0.0,0.408997955010225,0.2044989775051125,0.0,0.0,0.81799591002045,0.408997955010225
32,1.0917030567685588,0.43668122270742354,1.5283842794759825,2.8384279475982535,1.3100436681222707,2.8384279475982535,5.895196506550218,2.8384279475982535,3.056768558951965,3.9301310043668125,2.6200873362445414,1.5283842794759825,18.12227074235808,31.4410480349345,5.021834061135371,0.8733624454148471,0.0,0.43668122270742354,1.0917030567685588,1.7467248908296942,0.21834061135371177,2.1834061135371177,0.21834061135371177,0.43668122270742354,0.0,0.0,0.21834061135371177,1.3100436681222707,0.0,0.21834061135371177,0.0,0.0,0.0,0.21834061135371177,0.43668122270742354,0.21834061135371177,0.0,0.43668122270742354,0.0,0.8733624454148471,0.21834061135371177,0.43668122270742354,0.21834061135371177,0.0,0.0,0.43668122270742354,0.0
33,2.0408163265306123,0.0,1.7857142857142856,3.316326530612245,2.0408163265306123,4.336734693877551,2.806122448979592,2.806122448979592,4.591836734693878,5.1020408163265305,1.0204081632653061,3.061224489795918,16.83673469387755,29.846938775510207,5.1020408163265305,0.25510204081632654,0.0,0.0,0.25510204081632654,2.5510204081632653,0.0,2.5510204081632653,0.5102040816326531,0.5102040816326531,0.0,0.25510204081632654,0.25510204081632654,0.0,0.0,0.0,0.5102040816326531,0.0,0.0,0.25510204081632654,0.25510204081632654,0.0,0.5102040816326531,0.25510204081632654,0.0,0.25510204081632654,0.0,0.25510204081632654,0.25510204081632654,0.5102040816326531,0.25510204081632654,0.0,0.7653061224489796
34,1.2254901960784315,0.24509803921568626,1.2254901960784315,2.941176470588235,2.450980392156863,1.9607843137254901,5.637254901960785,4.6568627450980395,2.941176470588235,3.1862745098039214,4.411764705882353,3.431372549019608,13.23529411764706,27.205882352941174,4.901960784313726,0.7352941176470588,0.49019607843137253,0.24509803921568626,2.2058823529411766,1.9607843137254901,0.24509803921568626,2.696078431372549,0.9803921568627451,0.0,0.0,0.0,0.24509803921568626,0.49019607843137253,0.0,0.0,0.0,0.24509803921568626,0.24509803921568626,0.9803921568627451,0.24509803921568626,0.0,0.0,0.0,0.49019607843137253,0.49019607843137253,0.24509803921568626,1.2254901960784315,0.0,0.0,0.0,0.0,0.24509803921568626
35,2.25,0.75,1.0,3.5000000000000004,1.0,5.25,4.5,4.0,5.25,2.75,2.5,5.0,11.75,25.0,6.75,0.5,0.0,0.25,2.25,2.75,0.0,3.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.0,0.25,0.5,0.0,1.5,0.0,0.25,0.25,0.25,0.25,0.5,0.0
36,1.5765765765765765,0.9009009009009009,0.9009009009009009,4.954954954954955,1.5765765765765765,3.3783783783783785,5.8558558558558556,3.8288288288288284,5.405405405405405,4.954954954954955,1.8018018018018018,3.3783783783783785,10.81081081081081,24.774774774774773,8.783783783783784,0.6756756756756757,0.45045045045045046,0.22522522522522523,1.5765765765765765,2.2522522522522523,0.22522522522522523,3.153153153153153,0.22522522522522523,0.0,0.22522522522522523,0.45045045045045046,0.22522522522522523,0.45045045045045046,0.0,0.0,0.0,0.22522522522522523,0.0,0.45045045045045046,0.0,0.0,0.22522522522522523,0.0,0.0,0.9009009009009009,0.22522522522522523,0.0,0.22522522522522523,0.22522522522522523,0.22522522522522523,0.22522522522522523,0.45045045045045046
